,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6
56,19.116854964606308,11.408456221840403,13.672694756290046,13.730426726174072,14.768508025590167,16.361751174867223,28.68833069698053
57,18.031416752364034,11.806493493225286,14.12852606529207,14.36675646334506,15.035977419556016,16.17956019239886,27.847289059598317
58,20.180533667101088,12.094561964552515,14.339591088513668,14.547681066727018,15.11810538733775,16.87676047201388,29.538687645279026
59,19.437072617293936,12.413118955651207,14.975903614516838,14.929671350050455,15.942063681099055,16.798754325795507,28.5062848558375
60,17.23243891531063,15.69069043595562,16.679916836752206,15.134850332498555,16.959342763810067,17.00048547877261,28.10770120980888
61,16.348079784904854,15.273473846429383,16.601350841271724,15.143043990645692,16.262677098055143,16.1586594135992,28.674661637083226
62,16.65234583466876,14.766867967948997,15.938494347309899,14.750010320657655,16.419488394875398,16.72703452889769,28.889822828879648
63,17.037865805929513,15.458779270306405,15.844762976615954,14.794713540651713,16.424170044177963,17.08928219477936,28.101663740099728
64,16.777194199994042,16.37736806089788,18.227599824912055,15.670009717884103,17.228426286675152,16.256912511853546,29.003204327147166
65,16.626418328404924,17.29710342715663,17.832860193108637,16.736126634486805,17.96032808945182,16.415873992866842,27.80946758742234
66,17.88137895806428,17.181817631278125,16.905310787164506,15.832477859358354,16.757648684496804,16.84643218357494,26.734685307277353
67,17.809473143527633,16.777036821415,17.325555734378156,15.50221113080422,17.168356025456465,16.64136838285307,27.908632896548124
68,18.600386537602073,17.13651527410811,17.331914077268877,16.01997333530911,17.20376791393633,16.684941569995576,29.43697938933836
69,18.6239128788803,18.777502018644846,18.400125327019463,17.22290425392961,18.299457217964797,17.34373310977694,27.794721202402798
70,17.490986143017032,18.019503842688184,18.5246353146274,16.684872122209057,17.85326817759261,17.431410311806307,28.22981162167586
71,18.521354431816583,18.56658671243636,18.37152500179522,16.85188890999727,17.684159204379633,17.151999242390566,27.657502769945587
72,16.114655222122014,16.474046712855806,17.434314897690637,16.068331875544878,17.70254291834373,17.630520221275553,29.61230186826673
73,15.637661483856618,15.888663538619474,17.173337798945365,15.253959255909104,17.13196611448467,17.333771574888306,29.130871651882092
74,18.34161352917213,17.54349393260367,18.075340083662276,16.429423449878804,17.390635001935124,18.06114443281424,28.126694820299882
75,16.975841009705107,15.877179027215625,17.363521184400582,15.658712411074799,17.160938699093993,17.21383148006223,29.753235658446034
76,15.402239978598303,19.088276059198535,18.763843614960784,16.526389680172976,17.078920195264363,19.19786413446729,27.854173747391222
77,16.05562480669226,17.868116991355414,17.945363512227456,15.958844361511135,16.781740666939786,18.788699496687347,29.383484219479175
78,17.367620768865816,17.835995290984364,18.330238738780047,16.11643684342465,17.858733199351825,18.647212200018167,30.226278352182952
79,18.50722025819897,19.650584137959708,19.701754798958955,17.178860482919454,17.534291428348478,19.16657517560835,28.439799141550893
80,16.880713678835292,18.939910874541262,19.062641179825942,17.72077262162358,18.274305855763558,17.611180608265858,27.579833559682296
81,15.493374218949539,16.123376217113982,17.42630317826018,15.950076752415308,16.946761996381593,16.655423345999203,26.24947846307181
82,18.456089762094273,19.11728921474542,19.642684680969957,18.255618096589945,18.89012618464787,17.913768185788747,27.782563325713877
83,16.76225248893697,18.657034405980234,19.2231068613411,17.556162953922176,18.284517809569405,17.390785844527883,28.795255655193245
84,14.763770681691838,15.249339641738885,16.170991359566518,15.120730677420799,17.117252932226766,16.984145754157105,28.3835246312281
85,14.888184925077844,14.829130587007933,15.859512628541673,14.678503167927776,16.146221961518314,15.747879389450704,27.46889619515656
86,15.747595609749425,16.130619084771368,17.24013451610587,15.504284618134992,16.814973938046972,16.66370563879135,28.645477836019438
87,15.704141926285299,15.717323817340022,17.165827106682983,16.078490814620885,17.247495862603344,17.567140771779474,27.51955682073036
88,15.93456870330319,16.014023167365938,17.031965170633526,15.259981994724413,17.269569024134128,16.78661563080605,27.325131760824334
89,14.007725047740735,14.343874320110931,16.220289320339443,14.972114885702874,16.719620538347026,16.33005852238623,28.60416672513124
90,16.101784457857597,15.528189968004607,16.097655515093592,14.6853998736897,16.57596316369472,17.23721769804535,28.45592891663722
91,16.986474934029097,15.440496780630038,16.977602059484745,15.758530235024054,17.366352335630058,18.297657632978833,27.67106465700225
92,15.725701178799213,17.33612409198709,19.182994599820347,17.61376386376914,19.12519027824077,19.28604623789441,28.0872022231543
93,14.26689485057539,16.878139017290447,17.687603428064655,17.099084481983525,18.343871261219427,18.907871260554845,27.911754915450434
94,14.489106012685992,17.246675368649413,18.38752377729971,16.067493339735563,17.752563497112686,18.96876018081112,29.40755583450035
95,15.548012838690896,17.677293007142517,19.63203812627725,17.62580799265535,19.23163225713549,19.598823563550756,28.405222345907344
96,14.22070580228172,18.636551026741614,18.56433443651272,17.349672296590317,18.48930936202036,17.82811978701149,28.339125756283703
97,13.850115007039916,19.401119515400207,19.149224799516734,17.800214284921793,19.593756792875194,18.98212034019144,28.94734383280269
98,13.313485880698956,17.928372145636743,17.187683196857567,16.34131438702249,17.75001525490415,18.008004434864606,29.32162564561398
99,12.620187297788082,19.30295831243382,17.19783093645578,16.76335611013259,18.969413531467307,18.34548673078427,29.29823477315034
100,12.996098577610105,16.241909681472723,18.52467926783847,17.71394057772719,18.07555505022522,18.52938321508247,29.24365093867023
101,14.319204907979989,17.792468912366882,19.299593374559986,17.723467778673086,19.026252827574893,19.102610207831464,28.97112935437902
102,14.24635459548413,18.531196106920518,20.14636967043828,17.88898408786392,18.92287192059959,19.1523898646906,28.75581429241194
103,13.998709643873541,17.302748739492326,19.514935572221518,17.84582313970962,18.907200451610315,18.659332365835887,29.684408772966243
104,19.488852781104928,15.32146374366664,16.092513002872643,15.541143894068965,17.55187975817377,16.628662210917145,27.395805959612225
105,19.441250663295165,14.25311995672465,15.55553698407651,15.38429936441413,16.882462958507826,16.775116587436116,28.860705103149886
106,19.99060402564783,16.348369498615174,17.415215286769065,15.661900700301672,17.271708197575578,17.635787253473367,28.62547834388226
107,19.070206827094687,15.311279384778834,16.464739349928642,15.19036920161539,17.192762433539176,17.702068015618536,28.897975714070114
108,19.249335954733617,16.516984688692606,16.690460144657276,15.319890228047424,17.655550266251282,17.818909949158122,28.15940867814845
109,16.744370510524906,14.1753554140509,14.711453892607187,14.674300203815399,16.325177055261488,16.218526363569115,29.941210153635005
110,18.834279435680497,15.980412216543973,16.712229603879184,15.054111841171776,17.53010477903243,17.783346981889878,29.992544226575784
111,18.812168718334227,15.860068008809902,16.01260228593091,15.208816976893358,16.89548316050527,17.66908706105537,31.10139549089163
112,16.106152375334478,15.381284546928432,16.80643589009576,16.184194565886184,16.76268944687483,17.11121624975101,26.82361147761569
113,15.49709267157815,14.26057867127315,16.3173790215504,15.287218137724011,16.590390758604585,16.85943494880753,27.00057311016398
114,17.238355521646163,14.388653969866436,16.42195254012616,15.002407839325105,16.684779106794327,17.489575978554413,27.143691718991768
115,16.832217624875145,13.445818949742684,16.021821515387458,14.552766658331917,16.190984966642958,16.91363952503737,27.69854278703767
116,14.047273556893613,14.344391508681092,17.394630126270414,15.603676143740774,17.424517592965866,17.221672146688764,27.82087187736598
117,14.598085028846864,14.234967877154846,16.385845230932937,15.250238023187515,16.601286651105628,16.866302256208805,29.079654529688465
118,12.39010259490377,13.46094749632307,15.68593738102245,13.99161336893586,15.172443426783802,17.245210516650985,28.49677456080563
119,16.991162508476926,15.237164426694093,16.755270431309473,14.425073970661312,16.575659268331982,17.104548724489018,27.85730627273862
120,20.639123726245813,12.687975509359303,16.183357459844814,15.072886120142341,16.82244612644068,16.41302829160209,27.459116837283513
121,20.91665834229703,13.355180418712994,16.462266955826802,15.223327168957344,17.26256695176289,16.711734525107094,29.052435961197705
122,21.725074710618557,12.543201523162766,15.992626808995743,14.957749571019757,16.310887601122708,16.13776558799395,28.249393545795837
123,22.786393146722766,13.232466394565456,16.849251614327926,15.40996671392806,17.161651692686256,16.371494777893023,29.286196472175785
124,20.023269984777286,12.701189935684205,15.282080530102483,14.77665098611421,16.394591587310067,16.252212355979893,27.14948679309846
125,20.65686583999255,13.125005573505515,15.861437649016443,14.97735206207763,16.28041166448583,16.194745098789568,26.110841730291316
126,22.615374425740278,14.116260292690843,16.30900908586327,14.98607672177912,17.13201868031858,17.598260797121984,29.740786338642987
127,23.185840164254856,14.744393658940409,17.363415089494403,16.542333078016757,17.514936471862104,17.443994744285366,29.719136893233618
128,26.92444545862443,14.716446875246271,17.728553548578454,16.78171607257809,18.076233900026395,18.51021297926477,29.46039282328219
129,22.44830303278451,16.17221999781772,18.17814811519366,16.722048308693655,18.604831166272753,18.45735519511604,28.818409528274334
130,23.560858313538628,16.046571701592768,17.98189510421214,16.312567569364095,17.879017969332665,18.81423669933001,30.001794793312946
131,23.7292709667201,15.945370983362865,18.008816266446214,16.672162859612815,18.38410095201864,18.647913770851062,30.417474000498114
132,21.61120496639184,14.210802289789456,17.06941686284144,16.22580553091297,17.92376959211756,17.58226042377471,29.96297030563167
133,20.422170425325664,15.244134039714382,17.663647614659073,16.16333285333853,17.751618511873165,17.48364674098113,29.49122070003301
134,21.859808165663356,15.666481432293208,18.120031234776544,17.060820314081578,17.859538164465206,17.32811684229812,28.556327996770605
135,24.17088772667693,14.506330939017317,17.210723665337877,15.788572665653474,18.212829042849886,17.1589696539364,26.32433000970165
136,17.840400686530657,17.69975635107647,18.357428977650116,17.86155257273907,18.812368860434,17.99837468493636,30.54092577209051
137,19.83991559026467,18.334375789675956,20.512250417175977,19.144311845827826,19.79115830064576,19.301787089015583,32.01310857434465
138,20.115351835894817,16.205358688097498,18.39881475952585,17.76982860918516,17.780493040729862,18.226179442983742,30.275826263533894
139,18.527646459666478,16.2383756276594,17.98177794389404,17.182702792789364,18.483171051938147,18.462701402471573,31.108517942406827
140,20.599284416220765,12.975653064817514,15.557328280297538,14.416615757003424,16.548066842931995,16.123304895914117,28.309943120476312
141,23.020282636660294,12.423328557456783,14.95519764745912,14.07520679093581,15.902946046173222,15.747194545988279,28.100874819439753
142,25.91166792295733,15.024674524523517,17.64077531112673,15.739485545638749,16.94983148235461,17.668994269136366,28.618365221739175
143,24.796841231629585,13.992353429068613,16.875433162588486,15.449801974555,17.49750639021475,16.518682499694442,29.035846084069306
144,21.405757912185365,14.438301365603884,17.865267265651045,16.137253557000967,17.69535995428832,17.50283402830859,29.56257794837253
145,16.924157773448123,15.989761567515766,17.521307316087434,16.19643381683918,17.047412731593717,17.29363781999037,28.720675800189674
146,24.806445967469784,15.275631716915267,18.609409283769274,16.87531224653227,17.80634840118422,17.724076588797548,29.282486243472935
147,24.16707606867518,14.674443406301368,18.639660836306355,16.140879463748195,17.03979217398193,18.109443557320272,28.70356938616333
148,19.912810204111974,12.955410137577891,15.766397049398341,14.390640062342767,16.403772572705236,17.201536906340742,28.618197597857375
149,19.930375249945953,14.71520173500885,18.292163638183606,16.00861265818886,17.617122639446656,18.28952585066135,30.93282921450705
150,20.808502984742212,14.51192697106023,16.74562758687635,15.6537059030942,17.02248790151678,17.666812822526744,29.552407129318286
151,20.464967212683185,15.881593375538129,18.300446771477525,16.756551743545618,18.0772869370881,18.163144564363048,29.989830465456432
152,21.18898766163331,16.438627127097234,18.053659581768034,16.455332706606974,17.830150861366846,18.369224508757853,30.106312492042147
153,20.187142534823607,15.508587940665151,17.097426680134294,16.8713663117227,17.766143221936517,17.92020903989522,29.972230354270035
154,19.806349479584537,15.170698914489419,16.04553305087814,15.913996437969228,16.895532659729735,18.696250498964748,29.753093218646548
155,17.95642868164538,16.765596587713688,17.21167417746143,17.156806355708497,18.025466525410604,18.511438021175774,30.34728027369032
156,20.278589026736665,13.417507433586476,15.315707871393279,14.600049163587462,17.611533532092242,16.33945470198823,29.331385336617437
157,22.807797312074154,14.845573809757303,16.96774827437329,15.620471292097454,18.277747981217562,17.944004584845164,29.581104258594458
158,21.071169171369064,14.38856719897444,17.277647869483403,16.221108614364564,17.317035056177925,16.822059115984146,29.25547158910658
159,23.387479935815364,14.58070580859696,17.28574203781589,15.741885902907867,17.400766057127193,17.489082963112043,28.74882822118337
160,22.085700780681826,13.571274202091676,15.620880803706276,16.04012451251954,16.959177751976622,17.5386754607563,29.184120970834638
161,20.246579077230933,17.81478787387457,18.748633778137762,17.476432459187293,19.08325388702939,18.845376300556996,29.366441103718437
162,22.67703552184308,15.883144542564098,17.10586444114405,16.376205620324917,17.6087550169411,16.69416200256272,29.158993684026434
163,21.0897560794499,16.434660437033976,17.97097486005441,17.41918962640488,17.69340237650127,18.14377141115605,29.9625369610872
164,21.888986934346477,13.64716426179225,15.146022816559917,15.048296855828967,16.821954458936563,17.122555652314762,29.329847524002908
165,20.245211581364188,13.13227844198401,15.444853958492537,15.02142977014559,16.789569258950735,17.23638383497873,28.318372938446213
166,24.29309424561899,13.769631195539356,15.468669203204849,15.024650385248938,16.32138310233512,16.256884165894235,29.087962385757248
167,20.92447738267553,13.5574956066854,16.407146003605757,15.561184234011161,16.440243566027462,17.512397948925884,28.444026344600214
168,22.98990873346977,13.22345071394125,14.790145644107834,14.931885698409621,16.514487745473193,16.60524866550063,28.8677396604425
169,21.512657269993483,13.558046914144851,14.857741608863067,15.349150586512541,16.621723009414897,16.552718616428393,29.69431033289251
170,24.137890198817303,14.218831752591903,16.08513317037947,16.732386084409494,17.197992595489037,17.40078560120975,29.938734093546515
171,21.64774629427461,15.015400655790192,17.242306058724612,16.63175110642515,16.711919981120882,17.396163630209063,30.759987143453504
172,18.08256677539468,13.274141867930908,15.387895719885348,14.497917121988413,16.189368084329253,16.405200131619058,27.42906877186297
173,19.354173924778664,12.765030158272017,14.630413164556922,15.047115527394851,16.48951428339664,15.937842944551779,29.532421723466292
174,19.919208898363095,12.167589748770162,15.548939304866542,15.10783676763257,15.768780987987064,16.738105046561962,29.039765833106546
175,18.651555794500734,13.004885790104971,14.752511554307869,14.528222252436057,15.13245454814759,16.54992383215263,27.699500589773564
176,18.60902553665084,12.023379184640401,15.40020211281179,15.053515961624068,16.25787391867563,17.426795302551366,28.822743169983184
177,17.190653413635907,12.973365043886535,15.740932971314095,15.288178446331749,16.150695994252654,16.58739225096435,28.038516186091037
178,19.3404435569902,13.418117306315466,14.965654743207095,15.009719062356526,17.123629276836063,16.75317780518197,28.95281528823409
179,20.306250296638247,11.979377797055232,14.667814800793614,14.72066692354235,15.749406395708638,16.73402380749624,28.04626175267746
180,17.06601262254866,15.361547277685156,15.796054005971579,15.616407462965956,16.34765908559948,16.398273098646957,28.097455334066066
181,17.59288053426397,16.196639704084784,17.316349925691664,16.273431281637272,17.642721065860076,16.84718106679049,27.551948591770206
182,18.475417379672486,16.282427908767957,17.527189051025893,15.898931110904892,16.93581823957192,16.393797123621862,25.979423742426576
183,17.897349440646785,14.856778672957763,16.595463060487113,15.118248778820744,16.18099575735955,15.944012123847253,25.93847697753957
184,18.812976703432774,17.650856482178625,17.192777249435988,16.63778907837287,17.363769260699065,16.826955263481018,28.094059363609954
185,15.594653136533916,16.696084927946934,17.139239410211292,16.568186489709863,17.709862287315254,16.865312613980823,28.435028497297253
186,16.70263759952917,17.37357841027214,18.122391047838494,16.625463777286527,17.066535732214454,16.97383841896595,26.96570974880164
187,16.98608439204525,17.585047688001165,17.45894941027338,16.58802390882008,17.829883847323302,17.653620177374787,29.357513926420395
188,14.680507072531658,17.648850928517415,18.204437853013143,17.2273115784707,17.596600892127626,16.70583495787148,28.041273560152593
189,16.433272928281472,16.182338955118865,17.685489275890113,16.323411310917013,18.03290817765998,17.217176717892677,29.668555754741412
190,17.63702689081326,16.836097992440017,18.891731170359808,17.548062217820917,18.2455798979002,17.678222051840212,29.180261438228595
191,17.28385407294789,14.892472961676372,15.814551060649869,14.592076745518192,16.47706089334871,15.549014972321256,29.675339792272506
192,17.1554708531481,15.34407265187626,16.675234593921996,16.18022595455018,16.57876899829444,17.008854792464415,26.368833168090074
193,13.096121532640128,15.025604978119786,16.06778900841359,14.873293361562354,15.942045366721588,17.276098358496473,28.498977098027353
194,14.619686896360301,14.93114537262175,16.425880082818374,14.80592919644343,15.784964185021696,16.963488487858022,28.091686454911706
195,15.41476630504655,15.246911506666706,17.119844870056887,15.357016607295497,16.193753119394337,17.456199269627888,28.269302652044498
196,12.595145358695559,15.990899631362339,17.25248616177645,16.69127164382873,18.40137920530768,18.552049501903955,28.219434555409247
197,14.176669966429882,18.61338206808614,19.63134134833342,18.29854719408687,18.715194642342126,19.695788254125354,27.106051300618372
198,15.648659521130398,17.74333474046164,17.319874703902016,16.611247190189967,17.77354692221175,18.481433243019087,27.51029860827428
199,13.153589166751345,16.946331203285453,18.31238095493294,16.44111688030034,17.559303908218283,18.159349902888735,28.579927998097283
200,14.964575443867208,13.895449157056836,16.45533635407139,15.183562609124829,16.201153258552345,15.739468449502162,29.02154816568241
201,13.844742342793367,18.01748609809106,18.452159698104218,17.463795017979823,18.154984015353506,17.939049064226396,28.205563132471372
202,16.461049279971142,18.095490079237216,18.202399539548587,17.254763628220438,17.582655604564433,17.907644493271565,27.389594041637757
203,14.889572273922576,18.34941391621666,17.879204250197944,17.241527867203246,17.267324576244057,18.431068282431553,27.815605610911874
204,14.4001899098948,16.628385008349593,19.588319109412115,17.730000372805844,18.42060836560767,18.90446131859764,28.969082961883696
205,13.51482549887024,13.699050675934751,19.108029063343636,17.60169634651004,17.989875167623833,16.807585024870612,30.67367639252811
206,16.584520714081105,14.086654259423755,20.727897711344283,18.543860708383324,19.049381049052162,19.47004663507239,29.505558217841667
207,14.9275997575099,15.314406215521318,19.681725087402143,17.150343207487648,17.311323482405825,18.0465397949567,28.738426620880514
208,16.571891214803127,16.588396704641188,17.82875693707793,17.08795116532366,17.973140696497808,17.478084805322617,27.85907400721293
209,15.49261676079996,15.868350444938624,17.75520985833448,16.744392164720946,17.711111502568038,17.723140437824558,27.281876525978543
210,15.731472153529364,15.856820976742377,17.035293831617686,15.92784430814662,16.075679478129164,16.58957030633796,26.767166466020466
211,15.662818280870287,14.642169537777166,15.916528625004243,15.047659223847836,16.077945624332703,17.112149067589343,29.68240260501921
212,14.912736267805172,16.00008928335637,17.62209728005289,16.993441165589825,17.684983880646374,18.458793654365284,26.962301704496006
213,15.740142834427132,17.37192751454339,18.944610097949525,17.802844119012153,18.297747367584265,18.592374035688408,27.781512512112663
214,15.83194389022476,16.419912912782713,17.57344860169423,16.569160901729745,17.617782117744206,17.56537551638627,28.844626081894024
215,13.987645435072015,16.016204269894743,17.417508912946285,15.739167417394627,17.027999417332357,17.043753210336064,28.161122089644856
216,14.70215286480995,18.185671711509574,18.689669225201083,17.157468192200604,18.083718363059827,17.8427582360512,27.85066553392599
217,12.742845180181144,17.818490308322417,17.67436243734955,16.772882210160017,16.95887057748201,17.870671373946237,28.47543285688246
218,16.102723092556342,19.902233503050436,19.325672951482677,17.826378780668506,18.467045729556194,19.132144498724536,28.477379228114874
219,16.409776686115364,21.07610548592919,19.96381404234637,19.18612618729963,19.356154568762673,19.505123721257828,28.810433350921716
220,14.76001752501816,14.857680539490143,20.820670240484453,19.871057341577533,21.475554209786416,19.096800039923593,29.56342100751661
221,14.250341637751683,15.094703457574804,19.79565116787275,17.44392886777261,18.142348805860582,17.901083541847573,28.769175343102763
222,15.218084052541807,17.45470127704586,20.17939233703274,17.66121522826765,19.18517105626782,18.79763352139759,28.060294571712756
223,13.465727517219438,16.283571867511903,18.341934722083735,15.881414605437302,17.138281285160467,17.179113802153577,28.696699666543825
224,16.18496500485594,15.473098092191488,17.380233601820333,16.601266693808235,16.591593862044814,16.32651235950356,26.327884618839867
225,14.942359034039637,15.7974467985692,16.823559010889117,15.965050528196468,16.851857549370582,16.479323240263945,28.978849491095115
226,14.412624185671413,17.2817583653362,18.5635026585374,16.357851099451153,16.83611023366566,17.06950277405881,27.906021402506227
227,17.97953846496338,16.763410083583295,19.274470069479154,16.753470086036348,16.918212913150445,17.53713179471929,28.53644177250309
228,14.77587177932256,18.18527500284728,19.172644107929802,18.118518760823726,18.572300688526695,18.44381466441515,27.378961908995183
229,14.756414450164456,17.79617531085378,18.83197936880394,17.395879662375034,18.535093174952106,17.13538661259242,29.693290134037206
230,17.080039785635943,18.037998186026588,19.387490932035075,17.59924077146757,18.37404564548303,19.026420663261195,28.689634085910647
231,15.725529018086167,17.95892908019549,17.448296386958692,16.760952772289752,17.521308694437195,17.68712340592747,27.293651709404376
232,15.28262255596763,14.337187856830944,15.733374965328075,14.424851977373871,16.054943140953693,16.466138775699264,28.73485671684538
233,14.67743202675287,14.241553570702486,15.602815492844549,14.476561709487218,15.267325515524213,16.467713566533682,26.54364939759062
234,16.894924171277648,16.216145619350858,17.477216380832576,15.950618052479642,16.52177619724351,17.666372997083904,27.64329644416798
235,16.547618983316518,15.94619294351622,16.08161506439565,15.017219271166153,16.36687594400797,17.423409488228103,26.807551961034594
236,12.981259422899173,16.078073748428153,18.200039336887983,15.699984651655633,17.76382811782875,18.090156474005195,26.635665684417354
237,13.358662119086265,16.40230636852059,17.638845423099493,16.49528156259687,18.07537632294983,17.59588596500811,28.026091022707362
238,14.857331459729648,16.202477291545552,17.68407442594399,15.764584693065586,17.092167989150315,17.667689687245105,26.869484070481878
