,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6
41,19.852425239351923,14.077900685258099,16.31801970608989,15.986088788822634,18.344284185069654,17.898945288111765,62.34174129121273
42,19.817524771842166,15.194302099236701,16.552920529669105,16.089453253788182,18.3772624219117,18.28665123463131,62.26747265230579
43,20.609549504126054,15.029697655229109,16.64769513301991,16.454690661890947,18.98263692427792,18.52620125792633,62.62237159704191
44,20.252524017072144,14.679788906403752,17.43894075108039,16.49241399980026,18.93747583622304,19.033078829838573,61.30772709406791
45,20.588886122320567,14.71559904944082,15.86809929399605,15.778751998223576,18.3206761448261,17.07119657785364,64.02342177768723
46,18.409848226583296,13.660668335686411,16.5292460974855,15.359755773100892,20.579744949396947,18.730142687910412,63.42592938677796
47,20.036566881918812,13.29957752851184,16.52488808153851,15.712967754525966,18.861141397903282,18.1618329567173,64.75199249426748
48,20.571060125657485,14.815944397161696,16.498420178725937,15.08359125706622,18.422730760117112,17.8614065917129,63.37351073802481
49,18.84297687699681,15.239697778107198,16.2302268037897,15.730100668747387,20.384800524469995,18.27716889223065,62.22560747136232
50,18.90869774184449,12.770155213109458,17.30087508344233,15.702459919532314,18.106795794748198,18.454146935361795,63.058068087873856
51,20.167309023631766,13.552165461171755,15.166806815547169,14.66312068080956,17.94473107547541,17.054316549326508,63.02051727611076
52,20.798042102500364,15.127835402894062,17.923044751634915,17.00931289755169,19.680570310100595,19.148324148644782,62.83717871620679
53,20.20625919778799,14.288742679984399,16.765771938687898,16.506001606726176,19.213103756963484,18.38348117511085,61.57847296729026
54,22.19946471719936,14.92833944996388,17.587708437254648,17.797891302679698,19.662980987408424,18.74349418607803,61.48384672824053
55,20.449723383012604,14.72135587157709,17.08458402995918,17.05836951076447,19.955676427666415,19.186568071050225,61.926244472773725
56,20.331635095640546,14.218057113350254,17.22527201801415,18.20061677199707,19.554896179280078,19.42494970672978,62.10354309519129
57,21.201082808969673,14.06660985027587,17.128627923195484,16.579547597872462,18.293577498316616,17.747590961264645,63.97586677938992
58,20.169328426380847,15.21115744787168,17.819659392114282,16.55631256306837,19.097252413759005,18.900333157837515,63.762358382547944
59,19.52226234617139,13.63821589373414,17.21366129077784,16.451247862800884,18.784714162573525,17.769314361079857,63.84781524469672
60,20.952388453301733,14.888294751907436,17.018544893365217,16.884329684086467,18.90029512183649,18.190770874254238,62.1717312475984
61,20.269634571320665,14.440027506929413,17.036048474375374,16.721806072509132,18.503853791275745,18.746295479180233,62.40425486020889
62,19.71028859310213,13.996011389026673,17.549589686787343,16.175464033578134,18.80225468539303,18.69900318729391,62.78275476109486
63,20.68910645037201,13.17244545784614,16.76978066015738,15.349794572066276,17.980708653857985,17.040954721376348,64.53461329952991
64,20.607163447651736,13.65524107526165,16.909163584472356,14.813322785947515,19.23416581665933,19.173038852445345,64.29678189677867
65,21.55249908617292,14.79728526968547,16.90956732750056,14.909848049721226,19.03465188783888,18.44322626894522,64.31571454006273
66,21.33671338201422,14.658555407606636,17.385424275885914,14.611611306160418,18.110046752416665,17.253364744774956,65.06642827169482
67,21.747448775645626,14.543249832259848,16.966539067099774,14.587445800929608,20.44262778684707,18.786790405186043,62.4678782753983
68,20.862590943198995,14.209200069304444,16.431549093720626,14.828415163754812,17.028176667471588,17.74768021724477,63.53050558008287
69,19.20882577552551,13.388639810767913,16.091605525559533,13.933910702901416,16.324622034594324,15.806562823183715,65.03986312144502
70,19.409144818356285,14.212163069218184,16.86998831008449,15.29491025970939,18.358949321280022,18.987307126013736,66.26326343650878
71,18.177357583280045,13.505442874891626,16.608249523946157,14.90716107447834,17.676372837630783,17.782592087921483,66.86800981073412
72,17.611972346848468,15.249015111700126,17.382506843774127,15.643315052359634,17.77155391510692,16.875630575615542,65.70793683484824
73,19.17387735335474,14.466947157960798,17.39524055746769,14.716626860256829,18.715483199428032,17.082348426845574,65.02498332053979
74,18.931876656007837,14.06813293702244,17.20014166852615,14.50846031110682,17.662234563099528,17.977585434722474,64.83415123829177
75,18.54129244815806,13.463954546208438,16.359522881062198,15.000465833247098,17.192293693659344,17.044131405918844,64.5004067603685
76,20.05646262381437,14.040062355080773,17.300380193253222,16.70211319131147,18.916099376674342,19.83152079878172,64.99082032885812
77,18.588254401406914,13.85711875208983,15.482747486581104,15.29270161467368,17.52843734435194,17.64443197941078,65.22818526462511
78,18.972226232486236,14.465608163735373,17.218089466757128,15.996793633719674,18.995646653822792,18.156224078127007,62.96269902820002
79,19.958813058284665,14.291436732586218,18.012322834575222,16.345531905680158,18.764552413538443,18.313025543565498,63.741949711804004
80,18.719242316274947,13.95734026197754,16.618557647826588,15.443932713092737,17.928659736346287,18.71221789816346,63.53163341352334
81,20.12094959530089,13.008468192616004,15.77454810621336,15.702886041287643,18.61589142222962,17.308385145458978,63.799302939810566
82,15.203450586241583,13.711848931735478,17.346154541715627,18.225929892520963,20.136304909149157,18.43137685739266,65.57647345397686
83,17.71627434449016,13.719383272773152,15.51022548020903,15.048875536986504,18.389668607502355,17.75567696033172,65.70712094448685
84,17.093581072816217,15.407867434537192,17.144835617813932,16.47889350112515,19.360309672021657,18.265031227030565,65.38080952866358
85,17.61005162983655,14.669902062042686,17.0881118838216,17.08130446650783,19.7397221901499,18.155597290302254,64.1108204064234
86,18.086642851702017,13.614889133228031,16.717267074849662,15.59526309783986,18.174944003126907,17.406589167490033,65.2473084251144
87,18.82200131198209,13.881266051230996,16.976980673075463,14.963659381020996,19.45826107058801,18.117641551830808,66.38240606376658
88,18.333605636290727,13.90814903239377,16.538109771014458,15.225725591573203,17.610777239340024,17.221489383339858,63.295132127356226
89,17.903927258657262,13.478869763278848,18.123737719051483,16.07680678787777,17.57117631773936,18.534989963933675,62.73639864733236
90,17.667060503590754,14.18489338804178,17.26937621535436,15.146562623581406,16.934947714451656,18.045488903810284,64.35956680716032
91,18.613569432549877,13.946736823488662,15.749210086431034,14.486139734005612,15.535274530520418,15.909130075457405,65.23974328485568
92,18.128291641351222,14.209908313248873,17.152124482044396,15.703543815604105,16.76728515839954,17.825778112132998,65.89318304233079
93,18.10356083548986,13.482317659058248,16.869188534153583,15.95487411957308,17.408334894251755,18.32562733949911,62.94156065934826
94,17.28970451199836,13.98416140687127,16.305148641535943,14.944384187739585,19.25940014343061,18.68273354275957,63.31268277841671
95,17.938990245701003,15.322691174148428,15.744575301730872,14.334526625535048,17.482928056519793,16.498825831997966,64.17501825994432
96,18.837155129058942,14.156586525915316,16.392295614023254,15.310078173470442,17.31159353480334,16.035632724783444,65.73720352111481
97,18.029008769144863,14.359464719024947,16.460063922361474,14.990722934908417,18.10586369056417,19.76025795580486,63.935411186235264
98,18.3330878328246,15.254991113500468,16.102179666201764,14.322979529965432,16.423641291574707,16.054380373063722,65.81068786487955
99,19.387751360109394,14.47303743934217,16.157112041902455,14.96601481289584,17.091325304601533,17.711396086652336,64.51497286107552
100,17.98275734445533,14.715975739279559,16.701375046441807,14.584833275012178,16.47327090732592,15.28543524862356,66.05975469982484
101,18.503832159415225,14.156722851571063,15.259344917118385,13.971348705118265,15.462714455963068,14.967717095859221,65.86012772663197
102,18.78475339699997,14.032573716723071,16.00341408139138,14.402520760253546,15.658608764432808,15.152796118432141,66.38357826403737
103,18.78491327188689,14.394116668158384,16.165562467569845,14.422787678152197,15.630080872926683,15.3351276737151,65.94150413480611
104,16.317302716642505,16.084642308398333,18.86752769050058,16.94570505766192,20.85844237525142,20.142226104697716,65.03140848480396
105,19.57960441722427,15.613116256766576,17.859749321349874,16.00398435091815,19.939867280348597,17.90129232504837,65.28646524196435
106,19.170638162681392,16.928586571472483,19.55980438315703,16.60610736769467,18.299513150430236,17.43840552806475,65.55292320004243
107,18.07441252196392,16.246759666603243,18.914853874783013,15.612256976770412,20.010315386919142,18.522991310737343,64.683207570412
108,19.134343717945946,16.32688056268184,18.709941836473856,16.08995872505442,19.120476179218027,17.76261231994567,64.73783420665559
109,18.240221876183828,15.285233635963237,17.70591179660864,15.649231620681885,18.523376145424393,17.009816526053427,65.15137394582895
110,17.98108412364769,14.279953209799665,16.703921535383127,15.890451664828765,19.033876590317035,18.492139436896853,65.68749053320866
111,16.867643170962065,12.763997733854087,16.64514102496612,15.228111908751302,18.318871195269324,17.75400008404651,67.30662064174446
112,17.794818252392826,14.33653302336241,16.609048955179702,15.175314147797147,18.72004993345414,17.485757716270484,66.33286794019905
113,17.552480631067986,14.984102244454368,17.111492804823296,16.107360416094348,19.464724760362984,17.5954207343809,65.08267532168534
114,17.829502377911634,14.86887733860649,16.137300958179885,15.561196044017997,18.132305610687546,17.760944279640395,65.69972497199427
115,19.142669755500762,13.882706228373477,14.687409960139378,14.651472950397906,18.243727588348676,17.834453576740223,66.84317038462841
116,18.514869693071674,14.153235440188391,16.346491800177933,15.541146685722932,20.544518684736822,17.817032512788547,65.58194332197637
117,18.868214236307054,13.254462908833274,15.992748072845751,14.923643834295806,18.584670263858033,16.83342133821901,68.2439951258865
118,18.773450271697676,14.376227716586817,16.331984015029796,15.280698634621443,19.241028421761886,17.266177134126192,65.1258223374666
119,16.714199357716815,13.07906951840807,16.1492878325805,15.493776480106025,17.53005999456465,17.499259031229528,65.82541111972029
120,18.480868036120285,14.64996926160818,16.423328171228967,15.230910843852946,17.729775342058733,17.57752511053827,65.75226216807862
121,19.674003723856654,14.729139580168502,15.107981247806118,15.15298348559818,17.717341405368987,16.71378517551194,65.99629080785128
122,17.50424104427989,15.107934452987216,18.215713430798807,17.767592545010665,19.884120373758805,18.89032548643564,65.59175330336295
123,17.29716321891973,16.53630403650675,20.030445309020205,17.924627712874344,19.589318446127095,18.54718651004002,65.77198790560736
124,18.439969602433408,16.096069825862497,18.559518682865512,16.635587196964565,18.029498972131805,17.353114521523846,65.36147044337402
125,19.25958471175776,15.037822140665165,17.27684902568544,16.09390582752533,18.679914381328036,17.864108096031178,64.97852177341508
126,18.294722726762576,16.27269178214327,17.848763176512897,16.711866526431823,18.43377506947919,17.83819150214967,66.07610597931497
127,19.471418199433884,15.015285711992975,17.398373765694846,16.380891755883205,18.185846584530005,18.23232817231188,65.32370217401086
128,17.606291065455345,13.493072967198593,16.719102387492793,15.282463675304353,18.59471144589851,17.31561502989576,64.44151012937117
129,16.952569300271904,13.739523903316414,17.035561511564186,16.09680597291966,18.106532646313944,17.4141211358709,65.40473739552588
130,16.77555545951363,15.131086946717605,16.290688728036294,15.662812368982568,20.48492021636984,18.061246690649373,65.30594465256283
131,18.088461298662004,14.063940401709983,15.972572235380767,15.6242298577253,19.713461815299087,17.774943704746676,64.11383467601567
132,18.20879187083322,15.216442828964842,18.025643187579792,15.20102572895631,18.128263518728698,17.1834490556652,66.37728956848017
133,17.46927593103019,14.40682592434312,16.199277194321592,14.418503205428015,18.38109435753114,17.247219885794852,66.12665820887996
134,18.043632450572012,14.713697526980342,18.03386679696795,16.999506901997332,18.775582179040388,19.532608226681024,64.7465860208104
135,17.886561435086534,14.680498375920656,17.8930270531775,16.938176715914345,18.841782976483387,19.443125940380696,66.95378228462124
136,18.786648771004877,14.80077008450916,18.042133062147723,16.273356996374,18.084605092712938,18.197480175378,66.17418512646267
137,16.634562365110867,15.097080248613567,17.181162959642325,16.396062634622346,18.247459536505016,19.059541816194677,63.96191754487651
138,18.31585697187631,15.349245478926555,17.057322011271687,16.36543489205189,17.65876752486378,17.15607147171787,65.48955596644554
139,18.78076206278463,14.693776705732542,16.494679726847533,15.516760966222924,18.101908145418935,17.301050837654724,63.80569103055586
140,16.091379148115784,12.710886068385834,18.138810886952903,18.534588055314124,17.57258858692597,18.34291514217962,65.03442133528831
141,17.86562044035939,13.810743322545894,17.29851346273864,16.712776791558383,18.112647543439763,18.58845436740333,65.76431331619281
142,17.7481881236939,15.364588930059641,17.30320547668035,16.3929434141172,17.806491444541443,18.04733336353824,65.4116022880019
143,17.195611863029747,13.754209169658656,16.8606031512269,18.17594794413955,18.387450069078493,18.862293566132674,64.94088774353482
144,17.870876203663414,15.323653969478086,16.885365276885036,16.415518233838664,17.330757259504505,17.88961415682749,64.61673026926269
145,18.709051704364153,14.782849795357716,17.04811419669827,16.823230259148044,18.81822538429138,18.302106614836255,67.73924649514649
146,14.307912645291138,14.628219092425091,18.799854413415478,17.43531580435788,19.980755257291428,20.041758253092766,68.0362030988356
147,19.096271942888205,14.148982840044429,15.147702930237307,14.986675740628051,18.59648135002354,16.990105749401295,67.73374551990425
148,16.531497213503126,15.147112668010985,16.940904984910404,15.594639184423345,20.34052650623972,19.517467765244835,66.14798411472245
149,15.38252376143343,16.444503616932636,17.88694421671873,16.373246485498864,20.284502000612555,19.493995236010242,66.46753052640864
150,17.731761254051055,15.546622726410305,18.196832086103562,15.922026474846966,20.544573078750794,18.983292145987836,66.69892616707244
151,16.846499957119597,13.840711810746845,16.64052806673103,15.133966739173156,18.21627781506537,17.065803736634667,67.97416548267778
152,17.376170485618676,14.254819708467931,16.815756518882214,14.776333581726504,17.480836724787437,16.40032591083148,70.07221534303532
153,17.52905779220895,13.915350229693509,16.22839531394222,14.363917514439025,17.093153049369395,16.399522359180636,67.69742491065048
154,15.805632235401372,14.11171654838452,16.66528482013229,15.575772167131891,18.409198598269953,17.04734860839988,66.78010448885433
155,17.26024824054573,14.516306212919647,17.064359280349645,14.623656250328768,17.0373253706606,16.332895599816986,68.5618371545269
156,18.792477251930347,13.581413129864256,15.190653333765908,13.898621708498252,16.971067281377188,16.00257911462401,68.06732728182163
157,15.83238325566758,14.82545346329729,18.9402138178208,17.522122224076433,18.653616396504045,19.308819494897016,67.14179327756715
158,16.503913559494965,13.84691713718405,17.019800477730065,17.252334783416618,20.176433060746483,19.396940009753198,67.69334856346407
159,17.870670684187974,13.921756209380167,16.110388127339437,15.779100710090976,18.219505101371535,17.18618424580811,66.40845712845442
160,17.473411337535975,14.609587517917225,16.616201174640256,16.09527838720185,17.844149584031623,17.56346240763002,66.56625328984984
161,18.157400432732484,14.252336903618245,16.29690243704595,16.03168029958804,17.90707261649298,17.261065634551287,67.48815580785354
162,19.360472981123014,13.387349887197528,15.808884811902107,14.87946241063205,17.190091062677634,17.203978400705275,67.9335302681489
163,15.390302885862067,14.571915008483884,17.53869416498091,17.642049623500778,19.321505897395312,18.023483970228213,65.91910832855301
164,19.247280556249077,13.532994270178216,15.342474613049509,14.87779402168277,17.409846075016212,16.20402236265321,66.28917966302427
165,18.425270246302883,15.493266466643002,17.532033118994846,15.987649393145333,17.75883207876322,16.892040314231302,65.40600178280306
166,18.526045032500992,15.01165905103776,16.870206924603774,15.373004718892524,18.014469017107288,16.95079677567594,65.21544664263205
167,18.37620235086289,14.18537395724784,16.272184895430545,16.216909319966188,18.26742275017337,16.967011004493447,66.03530553559722
168,17.336404736097087,14.612505767155888,16.254572183059214,15.8271209229452,17.958407545887365,16.66696081535929,66.58703616256143
169,16.17274846839806,12.815486566875157,16.948561949829486,17.67166834651546,19.1110036208071,17.822035668091146,63.73088886713922
170,18.527155016473912,15.935287262047803,17.964124747427217,17.989756171278653,18.995020429186773,18.08602227296391,64.7904774863192
171,16.7438376174545,15.22366093690778,18.359952117359207,17.52291796200006,18.996827148300156,17.841745772577468,64.47124531652739
172,18.907188078255206,14.500364092784828,16.1524987695281,15.89568204257323,17.742345950647774,16.526540221064636,65.43541916989562
173,19.21121389143553,14.036486878014657,15.354566162887895,15.612561359849524,17.817004565260916,16.39200761355272,65.64794559062219
174,18.595075750009812,13.217121389003536,14.531026285436274,14.866288769467259,18.308102229770544,16.311765206727163,66.22303245478967
175,18.666624941795007,14.660330988908864,17.090616166821253,16.498269300093774,17.801089817629006,16.815257036350427,66.14920237454308
176,18.806653992507222,14.613957886175282,16.748822100789905,16.498964227397547,17.97816770342006,16.428444856589085,65.43494248166155
177,18.050184930722935,14.005205526295088,15.816256882371912,15.285951583937146,18.110817699333484,16.42585694457189,65.32825219990721
178,17.971513684396758,14.28850397585953,16.386720551717968,15.524246564717988,17.72856713746441,16.985310639340476,64.4810859256628
179,18.17120056344334,14.247407012839547,15.887878276936984,15.345951641119706,18.103643719392323,16.816881165960762,65.56967722351526
180,18.140646538203626,15.560701483440585,16.376519387814206,15.59159987640158,17.54211743728565,16.995237591664225,66.63889739825751
181,18.106386177054947,15.084122418251791,17.004938688912084,16.287021092557392,18.047189157582878,16.7020046589051,65.77046198010505
182,18.58169320340887,14.317366952363496,15.657564413971484,14.906808112731051,16.967398739009507,15.822380549532738,66.39418110577397
183,17.298580375184706,14.40930437275081,15.58938317693068,15.08737117812725,17.864506243974578,16.24501990290545,65.72079179219357
184,19.354904317959658,14.5059288414419,15.55426136130125,15.390540826259661,17.53892557164801,16.29319175252314,66.19071655620432
185,16.181616154460254,13.600573876657704,21.280874600666802,18.115096307819314,21.671387231279496,19.59968712589346,65.97003343513384
186,21.14950401254232,15.353544414996504,18.891448864761987,17.06556792080102,20.773755947480808,17.232255152924058,66.0839899021262
187,19.500813974705768,16.355836054950654,19.227944123445972,16.33608681975505,19.43200288265229,16.966244364407178,64.48693810316904
188,19.602973062270127,15.189538368714347,18.199156458515535,15.99423416095369,19.567668197307345,17.496388614292513,63.53090686750896
189,19.08284419795344,15.387915774249207,18.862195968134674,16.74028250394656,19.71772923366641,17.961525259565253,65.95886515788982
190,19.09317393042619,14.670940870167936,17.52256249397203,16.98196270874719,19.3375293256829,16.476824485554687,65.8510366567774
191,16.06822227498566,14.65812112821452,17.533704360741915,17.008469418490897,19.88338832148409,18.271084024587026,65.16769190335286
192,19.02789635276217,13.927009427103895,17.28344884178534,15.878409208480479,19.533528861828792,16.794646687669026,66.29552041338385
193,18.546178793302744,15.373993159339639,17.45012552589356,16.000931541378552,18.528439148222812,17.576901472449126,67.51879575517509
194,18.790589946112345,15.711661600614445,17.289744924157322,16.065998156766945,19.506667952205007,17.194289677449177,65.98796165172999
195,18.6757418105458,14.747402539148247,17.541900538670586,16.69268268046049,19.679710355760804,17.586268504060715,66.60459162687069
196,19.367182784150074,14.521990641952842,16.631023897512264,15.375362482604334,18.623669557069093,16.777749032711085,66.4241496077155
197,16.531198348173344,15.860682020385855,17.36086596449473,16.522431785856323,18.909251457723595,17.850258854144098,66.56002877408208
198,18.453065885843174,15.721586678667316,15.569573361597241,14.651900234276894,18.085305199696545,16.552152741635947,66.80648321638282
199,17.539329022204726,15.678584428543846,16.64736450208696,14.560517399357078,17.327404898905957,16.4350956575189,67.37961269460753
200,18.078271490216572,16.494632641536715,17.379439500684622,15.679713938298939,18.422499164871212,16.746301227651767,64.49380619032438
201,18.29155106647158,17.306547507998957,19.029011005132222,16.145120105672465,18.63798862651383,17.294547151551463,66.22669964704798
202,17.635152764109364,15.101432129883433,16.411910747999478,15.329877289847412,17.361237022123706,16.27730955973569,66.82284492192674
203,14.669035095697028,16.78207789890345,20.8211516640377,19.84786781359613,21.44337688107243,19.896399547496358,65.44487904485432
204,19.308316863499865,15.065920803165557,17.742792412387917,17.506088943895772,19.593597837386792,16.699490246328796,65.38803301820346
205,18.222599531853714,16.41976279049819,18.182453947935233,16.368270156065346,18.745406779178424,16.916025611776405,66.6000853939602
206,18.63285327333302,15.835901740846879,18.660404710563565,17.168066462612153,20.051502326697136,18.125989940413906,65.66411108145107
207,18.589816419433852,15.819965662692349,18.539708764021302,17.941893610671844,19.568752796228786,17.917195867324722,65.83540682378838
208,17.685726609465938,15.441986839750452,19.062492566583952,17.13421339120934,19.214568460233004,17.05278678898484,66.14606910602453
209,17.47168549090635,15.549302913395902,17.6287663392681,16.852861127031467,19.986920069598746,18.07740550881501,64.28658626034769
210,17.980735457136063,14.48307827470901,17.469701701247875,15.974380775329276,19.007476546461362,16.21169082521179,66.79867282556924
211,17.978081935986445,18.80141879673089,21.26164261844957,18.856108976304117,20.294850000211134,17.064073841789874,65.23109501018627
212,18.328132137202044,15.330916556905505,17.400543325637123,16.158275948570427,19.15597680511491,17.25951464255101,65.00162466295608
213,18.434314839219713,15.542217920005319,17.578198181962765,15.798253861326755,18.97373935275731,17.21237893338931,66.87944940787304
214,18.85095178047052,15.68236342583963,17.85559709951033,16.43285387438827,18.86495576469716,16.72391415636113,65.52961584354924
215,15.09074306988168,18.182216236740082,21.780695740744644,19.949210976827974,21.025986760078258,21.6636721155653,64.88330174848885
216,19.06578947392945,14.015258928335456,17.262374259003682,16.55054293241789,18.250730258113446,16.938043240708755,65.49909977524725
217,17.57310397882089,15.973878668715177,19.330506096897945,16.34734507279793,18.16764702915962,17.600093521000826,66.36378704258796
218,17.972952852963825,16.15010355804361,18.63474801077676,17.44181724029107,19.067696141179017,19.093017232023882,64.77642315854983
219,18.85977201931864,14.855776989096231,18.531818622185874,16.382968893234704,18.493835997468683,18.108057459057907,64.802845486411
220,17.45045898397641,14.36928065984151,18.300662056534847,16.883946428323004,18.715039234895826,17.399673804454917,65.67883184255511
221,15.56511922464629,13.56018005671556,18.469954539315285,19.170806082913526,18.689535005100208,18.913572266714226,64.86796589598586
222,19.423478587230143,13.733042642409517,18.154345771956727,17.556228210714906,18.975145071729578,17.172822521252183,66.06629947402381
223,17.86951629808782,16.693021567981123,18.498665852690664,17.172167022232074,17.928505077559265,17.28588285181153,67.05076492457862
224,17.422750770180674,16.508086783908652,19.563665167708322,16.88720034082791,18.973077239881068,18.051558392013433,66.73652100405035
225,18.379861721586842,14.545816404950683,17.687465769378562,16.70373710798317,18.334430482544658,17.422465722227695,66.45507325155053
226,17.79448364875036,16.829642089188642,20.436382451174836,18.356528625374537,19.048844407827666,18.195514012214673,66.40712364533728
227,16.656979483464287,14.962821664490109,17.04180052804127,16.44351155678365,19.262772808972468,18.24129838234966,66.25107949401156
228,18.762193604534506,13.712788323393973,16.271576692448942,15.10505254925452,19.094734811597025,16.65104245415652,67.26197378300144
229,17.374976841783358,16.239035853031275,18.434865069360093,16.39077944996737,19.358208098203605,17.532973448035623,65.56226029953467
230,19.266954643443533,13.56300042288985,16.90498197051362,15.494865625562946,19.455764296799362,16.752240755976768,66.2366375797864
231,17.83146953280843,13.800097842292585,17.155522644500138,16.729685020134482,19.73221249128295,17.43680122172404,66.9531948233283
232,18.530751923927518,14.604924765064037,15.856898591585267,14.959652797001416,18.596418550503856,16.65495423760022,67.53076335814761
233,17.90501051940429,16.984502469262363,17.33630430575349,15.648004814015714,18.817019329314544,17.863836518485797,67.3652002306889
234,18.902880173133216,14.440017593496991,16.758829999134665,14.627941480148802,18.812782749674298,16.572271262146394,67.65221977515391
235,16.910579195015984,16.050152865410443,17.829433516746214,15.065344363496754,18.35278868422889,16.69149576908869,65.26114759913297
236,19.858175432515655,17.076143656737738,17.165553989736072,15.899260167805128,19.378313947642965,18.343950465824335,65.93507223459504
237,18.834146554702485,17.063027821610422,18.496505061085685,15.857154221041723,19.810677257201885,17.52423068100187,66.54665206271265
238,19.28363909385878,17.562635263854986,17.799395190477064,15.060034417328712,18.424537164915797,17.026232457291922,65.62268380023524
